Date,Partner,Channel,Product,Campaign,ADSet,AD,Theme,Script,Primary Description,CTA Headline,CTA Button,ADType,Primary,Secondary,Genders,Locations,AD Duration,Budget,Spend,Leads,Cost Per Lead,Goals,Link Click Conversion Rate,Hold Rate,Hook Rate,Quality Rating
11/2/24,Luxofy,Meta,Azul,28th October Tailored Leads,Oct 28 T1T2 North RA HP,Azul v1,Serene Luxury Living,"Escape to Azul Estilo—
your rare, private sanctuary 
nestled in the heart of the Himalayas


Experience the height of luxury, 
with every detail 
crafted to blend elegance 
and nature.


Opportunities like this vanish fast—
secure Himachal’s most exclusive 4BHK villa before it’s gone","Your ultimate Himachal retreat awaits. Azul Estilo is the most exclusive luxury chalet in Kasauli, sought after by elite weekenders from Delhi and Chandigarh. Now is the time to own your piece of paradise.

Book a Site Visit Today",Azul is Your Awaited Ultra-Luxury Home in Kasauli,Learn More,Reel,"99acres, Real Estate Appraisal, Omniyat",High Value Goods,Both,"Kanpur (9 mi), Manesar (7 mi), Sector 74A (7 mi), Knowledge Park (10 mi), Palam (10 mi), Chandigarh (10 mi), Ludhiana (10 mi), Jalandhar (10 mi), Amritsar (10 mi)",5,250,,,#DIV/0!,0,,,,
11/2/24,Luxofy,Meta,Azul,28th October Tailored Leads,Oct 28 T1T2 North PP HNWI,Azul v1,Serene Luxury Living,"Escape to Azul Estilo—
your rare, private sanctuary 
nestled in the heart of the Himalayas


Experience the height of luxury, 
with every detail 
crafted to blend elegance 
and nature.


Opportunities like this vanish fast—
secure Himachal’s most exclusive 4BHK villa before it’s gone","Your ultimate Himachal retreat awaits. Azul Estilo is the most exclusive luxury chalet in Kasauli, sought after by elite weekenders from Delhi and Chandigarh. Now is the time to own your piece of paradise.

Book a Site Visit Today",Azul is Your Awaited Ultra-Luxury Home in Kasauli,Learn More,Reel,"DAMAC Properties, Nakheel Properties, Private Property",HNWI,Both,"Kanpur (9 mi), Manesar (7 mi), Sector 74A (7 mi), Knowledge Park (10 mi), Palam (10 mi), Chandigarh (10 mi), Ludhiana (10 mi), Jalandhar (10 mi), Amritsar (10 mi)",5,250,,,#DIV/0!,2,,,,
11/2/24,Luxofy,Meta,Goa Villas,28th October Tailored Leads,Oct 28 Metro West PP HNWI,Goa Villas v1 PT,Goa's Finest Living,"Own a Villa in the Beautiful Goa, While sitting back and enjoying 1.75 Lakhs Rent per Month. 

Here is your path for owning the ultimate holiday home! Luxofy helps you turn your Goa getaway into a wealth-generating asset. Want a property that mirrors your success? 

Guirim offers exclusivity and innovation. Invest around Candolim, offering long-term financial returns. You could own at Parra, blending timeless elegance and modern luxury. Looking for sophistication and comfort.

So, Why just visit when you can own your dream home?
","Your ultimate Holiday home awaits. Luxofy offers most exclusive luxury villas in the serene setting of nature's Goa., Sought after by elite weekenders from around India. Now is the time to own your piece of paradise.

Book a Site Visit Today",Own Ultra Luxury Holiday Homes in the nature's Goa,Learn More,Reel,"Dubai Properties Group,Omniyat, Property Investment Club
",HNWI,Both,"Bandra (5 mi), Whitefields (5 mi), Manikonda (7 mi), Vikaspuri (7 mi), Sainik Farms (8 mi), Sector 75A (8 mi)",5,250,,,#DIV/0!,0,,,,
11/2/24,Luxofy,Meta,Goa Villas,28th October Tailored Leads,Oct 28 Metro West RA HP,Goa Villas v1 PT,Goa's Finest Living,"Own a Villa in the Beautiful Goa, While sitting back and enjoying 1.75 Lakhs Rent per Month. 

Here is your path for owning the ultimate holiday home! Luxofy helps you turn your Goa getaway into a wealth-generating asset. Want a property that mirrors your success? 

Guirim offers exclusivity and innovation. Invest around Candolim, offering long-term financial returns. You could own at Parra, blending timeless elegance and modern luxury. Looking for sophistication and comfort.

So, Why just visit when you can own your dream home?
","Your ultimate Holiday home awaits. Luxofy offers most exclusive luxury villas in the serene setting of nature's Goa., Sought after by elite weekenders from around India. Now is the time to own your piece of paradise.

Book a Site Visit Today",Own Ultra Luxury Holiday Homes in the nature's Goa,Learn More,Reel,"Aldar Properties, Emaar Properties, Real Estate Appraisal",High Value Goods,Both,"Bandra (5 mi), Whitefields (5 mi), Manikonda (7 mi), Vikaspuri (7 mi), Sainik Farms (8 mi), Sector 75A (8 mi)",5,250,,,#DIV/0!,0,,,,
11/2/24,Luxofy,Meta,Azul,28th October Tailored Leads,Oct 28 T1T2 North RA HP,Azul v2,Fast Dont Miss,"Escape to Azul Estilo—
your rare, private sanctuary 
nestled in the heart of the Himalayas


Experience the height of luxury, 
with every detail 
crafted to blend elegance 
and nature.


Opportunities like this vanish fast—
secure Himachal’s most exclusive 4BHK villa before it’s gone","Your ultimate Himachal retreat awaits. Azul Estilo is the most exclusive luxury chalet in Kasauli, sought after by elite weekenders from Delhi and Chandigarh. Now is the time to own your piece of paradise.

Book a Site Visit Today",Azul is Your Awaited Ultra-Luxury Home in Kasauli,Learn More,Reel,"99acres, Real Estate Appraisal, Omniyat",High Value Goods,Both,"Kanpur (9 mi), Manesar (7 mi), Sector 74A (7 mi), Knowledge Park (10 mi), Palam (10 mi), Chandigarh (10 mi), Ludhiana (10 mi), Jalandhar (10 mi), Amritsar (10 mi)",5,250,,,#DIV/0!,1,,,,
11/2/24,Luxofy,Meta,Azul,28th October Tailored Leads,Oct 28 T1T2 North PP HNWI,Azul v2,Fast Dont Miss,"Escape to Azul Estilo—
your rare, private sanctuary 
nestled in the heart of the Himalayas


Experience the height of luxury, 
with every detail 
crafted to blend elegance 
and nature.


Opportunities like this vanish fast—
secure Himachal’s most exclusive 4BHK villa before it’s gone","Your ultimate Himachal retreat awaits. Azul Estilo is the most exclusive luxury chalet in Kasauli, sought after by elite weekenders from Delhi and Chandigarh. Now is the time to own your piece of paradise.

Book a Site Visit Today",Azul is Your Awaited Ultra-Luxury Home in Kasauli,Learn More,Reel,"DAMAC Properties, Nakheel Properties, Private Property",HNWI,Both,"Kanpur (9 mi), Manesar (7 mi), Sector 74A (7 mi), Knowledge Park (10 mi), Palam (10 mi), Chandigarh (10 mi), Ludhiana (10 mi), Jalandhar (10 mi), Amritsar (10 mi)",5,250,,,#DIV/0!,0,,,,
11/2/24,Luxofy,Meta,Goa Villas,28th October Tailored Leads,Oct 28 Metro West PP HNWI,Goa Villas v1 Emojis,Goa's Finest Living,"Own a Villa in the Beautiful Goa, While sitting back and enjoying 1.75 Lakhs Rent per Month. 

Here is your path for owning the ultimate holiday home! Luxofy helps you turn your Goa getaway into a wealth-generating asset. Want a property that mirrors your success? 

Guirim offers exclusivity and innovation. Invest around Candolim, offering long-term financial returns. You could own at Parra, blending timeless elegance and modern luxury. Looking for sophistication and comfort.

So, Why just visit when you can own your dream home?
","___ Your Dream Holiday Home Awaits! ___

Indulge in unparalleled luxury with Luxofy’s exclusive villas in breathtaking Goa. __ Join the elite weekenders and own your piece of paradise! ___ Don’t miss out on this chance to elevate your lifestyle and create unforgettable memories! __ Your luxurious escape is just a heartbeat away. ____",Own Ultra Luxury Holiday Homes in the nature's Goa,Learn More,Reel,"Dubai Properties Group,Omniyat, Property Investment Club",HNWI,Both,"Bandra (5 mi), Whitefields (5 mi), Manikonda (7 mi), Vikaspuri (7 mi), Sainik Farms (8 mi), Sector 75A (8 mi)",5,250,,,#DIV/0!,1,,,,
11/2/24,Luxofy,Meta,Goa Villas,28th October Tailored Leads,Oct 28 Metro West RA HP,Goa Villas v1 Emojis,Goa's Finest Living,"Own a Villa in the Beautiful Goa, While sitting back and enjoying 1.75 Lakhs Rent per Month. 

Here is your path for owning the ultimate holiday home! Luxofy helps you turn your Goa getaway into a wealth-generating asset. Want a property that mirrors your success? 

Guirim offers exclusivity and innovation. Invest around Candolim, offering long-term financial returns. You could own at Parra, blending timeless elegance and modern luxury. Looking for sophistication and comfort.

So, Why just visit when you can own your dream home?
","___ Your Dream Holiday Home Awaits! ___

Indulge in unparalleled luxury with Luxofy’s exclusive villas in breathtaking Goa. __ Join the elite weekenders and own your piece of paradise! ___ Don’t miss out on this chance to elevate your lifestyle and create unforgettable memories! __ Your luxurious escape is just a heartbeat away. ____",Own Ultra Luxury Holiday Homes in the nature's Goa,Learn More,Reel,"Aldar Properties, Emaar Properties, Real Estate Appraisal",High Value Goods,Both,"Bandra (5 mi), Whitefields (5 mi), Manikonda (7 mi), Vikaspuri (7 mi), Sainik Farms (8 mi), Sector 75A (8 mi)",5,250,,,#DIV/0!,0,,,,
11/2/24,Luxofy,Meta,Goa Villas,28th October Tailored Leads,Oct 29 Metro West RA HP,Goa Villas v2 PT,,,,,Learn More,Reel,"Aldar Properties, Emaar Properties, Real Estate Appraisal",High Value Goods,Both,"Bandra (5 mi), Whitefields (5 mi), Manikonda (7 mi), Vikaspuri (7 mi), Sainik Farms (8 mi), Sector 75A (8 mi)",5,250,,,#DIV/0!,0,,,,
11/2/24,Luxofy,Meta,Goa Villas,28th October Tailored Leads,Oct 29 Metro West RA HP, Goa Villas v2 Emojis,,,,,Learn More,Reel,"Aldar Properties, Emaar Properties, Real Estate Appraisal",High Value Goods,Both,"Bandra (5 mi), Whitefields (5 mi), Manikonda (7 mi), Vikaspuri (7 mi), Sainik Farms (8 mi), Sector 75A (8 mi)",5,250,,,#DIV/0!,0,,,,
11/2/24,Luxofy,Meta,Goa Villas,28th October Tailored Leads,Oct 29 Metro West PP HNWI,Goa Villas v2 PT,,,,,Learn More,Reel,"Dubai Properties Group,Omniyat, Property Investment Club",HNWI,Both,"Bandra (5 mi), Whitefields (5 mi), Manikonda (7 mi), Vikaspuri (7 mi), Sainik Farms (8 mi), Sector 75A (8 mi)",5,250,,,#DIV/0!,3,,,,
11/2/24,Luxofy,Meta,Goa Villas,28th October Tailored Leads,Oct 29 Metro West PP HNWI, Goa Villas v2 Emojis,,,,,Learn More,Reel,"Dubai Properties Group,Omniyat, Property Investment Club",HNWI,Both,"Bandra (5 mi), Whitefields (5 mi), Manikonda (7 mi), Vikaspuri (7 mi), Sainik Farms (8 mi), Sector 75A (8 mi)",5,250,,,#DIV/0!,0,,,,
10/31/24,Luxofy,Meta,"Azul, azalea and casa",30 Oct Tailored leads Diwali Campaign,30 Oct Diwali campaign Ad Set,30 Oct Diwali Ad,,,,,,Reel,"High Value Goods, Owner and Founder, Owner and CEO, HNWI","Real Estate Investment Club, Yacht Club",Both,"Golf Course Road, Gurugram, Haryana, India (17km), Ludhiana, Punjab region (17km), Noida Sector 104 (17km), Punjabi Bagh, Sadashiv Nagar",1,4000,4416,3,1472,0,,,,
11/1/24,Luxofy,Meta,"Azul, azalea and casa",30 Oct Tailored leads Diwali Campaign,30 Oct Diwali campaign Ad Set,30 Oct Diwali Ad,,,,,,Reel,"High Value Goods, Owner and Founder, Owner and CEO, HNWI","Real Estate Investment Club, Yacht Club",Both,"Golf Course Road, Gurugram, Haryana, India (17km), Ludhiana, Punjab region (17km), Noida Sector 104 (17km), Punjabi Bagh, Sadashiv Nagar",2,4000,3612,3,1204,0,,,,
11/2/24,Luxofy,Meta,"Azul, azalea and casa",30 Oct Tailored leads Diwali Campaign,30 Oct Diwali campaign Ad Set,30 Oct Diwali Ad,,,,,,Reel,"High Value Goods, Owner and Founder, Owner and CEO, HNWI","Real Estate Investment Club, Yacht Club",Both,"Golf Course Road, Gurugram, Haryana, India (17km), Ludhiana, Punjab region (17km), Noida Sector 104 (17km), Punjabi Bagh, Sadashiv Nagar",3,4000,1544,2,772,0,,,,
10/26/24,MyBentos,Meta,Lunch Trial,Oct 26 MyBentos Trial,Oct 26 KP RB,Oct 26 Reel v2,Smart Parenting,Music,"Tired of worrying about what your kids eat at school? MyBentos has the solution! Fresh, Hot, Nutritious Meals, prepared just for kids and delivered right to their school. 

Try it for FREE and see why busy parents entrust us with their child's school nutrition needs! 

Claim your free trial and give your child a meal they’ll love—and you’ll feel good about!",Book a Free Lunch Trial Now,Book Now,Reel,"Parents 6-8 years, Parents 9-12 years","High Value Goods, HNWI",Both,Masjid Banda (7m),1,800,487.58,8,60.95,4,,,,
10/27/24,MyBentos,Meta,Lunch Trial,Oct 26 MyBentos Trial,Oct 26 KP RB,Oct 26 Reel v2,Smart Parenting,Music,"Tired of worrying about what your kids eat at school? MyBentos has the solution! Fresh, Hot, Nutritious Meals, prepared just for kids and delivered right to their school. 

Try it for FREE and see why busy parents entrust us with their child's school nutrition needs! 

Claim your free trial and give your child a meal they’ll love—and you’ll feel good about!",Book a Free Lunch Trial Now,Book Now,Reel,"Parents 6-8 years, Parents 9-12 years","High Value Goods, HNWI",Both,Masjid Banda (7m),2,800,819.3,14,58.52,9,,,,
10/28/24,MyBentos,Meta,Lunch Trial,Oct 26 MyBentos Trial,Oct 26 KP RB,Oct 26 Reel v2,Smart Parenting,Music,"Tired of worrying about what your kids eat at school? MyBentos has the solution! Fresh, Hot, Nutritious Meals, prepared just for kids and delivered right to their school. 

Try it for FREE and see why busy parents entrust us with their child's school nutrition needs! 

Claim your free trial and give your child a meal they’ll love—and you’ll feel good about!",Book a Free Lunch Trial Now,Book Now,Reel,"Parents 6-8 years, Parents 9-12 years","High Value Goods, HNWI",Both,Masjid Banda (7m),3,800,818.31,14,58.45,10,,,,
10/29/24,MyBentos,Meta,Lunch Trial,Oct 26 MyBentos Trial,Oct 26 KP RB,Oct 26 Reel v2,Smart Parenting,Music,"Tired of worrying about what your kids eat at school? MyBentos has the solution! Fresh, Hot, Nutritious Meals, prepared just for kids and delivered right to their school. 

Try it for FREE and see why busy parents entrust us with their child's school nutrition needs! 

Claim your free trial and give your child a meal they’ll love—and you’ll feel good about!",Book a Free Lunch Trial Now,Book Now,Reel,"Parents 6-8 years, Parents 9-12 years","High Value Goods, HNWI",Both,Masjid Banda (7m),4,"1,200.00","1,227.00",17,72.18,15,,,,
10/30/24,MyBentos,Meta,Lunch Trial,Oct 26 MyBentos Trial,Oct 26 KP RB,Oct 26 Reel v2,Smart Parenting,Music,"Tired of worrying about what your kids eat at school? MyBentos has the solution! Fresh, Hot, Nutritious Meals, prepared just for kids and delivered right to their school. 

Try it for FREE and see why busy parents entrust us with their child's school nutrition needs! 

Claim your free trial and give your child a meal they’ll love—and you’ll feel good about!",Book a Free Lunch Trial Now,Book Now,Reel,"Parents 6-8 years, Parents 9-12 years","High Value Goods, HNWI",Both,Masjid Banda (2m),5,"1,200.00","1,322.00",20,66.1,16,,,,
10/31/24,MyBentos,Meta,Lunch Trial,Oct 26 MyBentos Trial,Oct 26 KP RB,Oct 26 Reel v2,Smart Parenting,Music,"Tired of worrying about what your kids eat at school? MyBentos has the solution! Fresh, Hot, Nutritious Meals, prepared just for kids and delivered right to their school. 

Try it for FREE and see why busy parents entrust us with their child's school nutrition needs! 

Claim your free trial and give your child a meal they’ll love—and you’ll feel good about!",Book a Free Lunch Trial Now,Book Now,Reel,"Parents 6-8 years, Parents 9-12 years","High Value Goods, HNWI",Both,Masjid Banda (3m),6,350,564,12,47,8,,,,
11/1/24,MyBentos,Meta,Lunch Trial,Oct 26 MyBentos Trial,Oct 26 KP RB,Oct 26 Reel v2,Smart Parenting,Music,"Tired of worrying about what your kids eat at school? MyBentos has the solution! Fresh, Hot, Nutritious Meals, prepared just for kids and delivered right to their school. 

Try it for FREE and see why busy parents entrust us with their child's school nutrition needs! 

Claim your free trial and give your child a meal they’ll love—and you’ll feel good about!",Book a Free Lunch Trial Now,Book Now,Reel,"Parents 6-8 years, Parents 9-12 years","High Value Goods, HNWI",Both,Masjid Banda (3m),7,"1,200.00",826,8,103.25,5,,,,
11/2/24,MyBentos,Meta,Lunch Trial,Oct 26 MyBentos Trial,Oct 26 KP RB,Oct 26 Reel v2,Smart Parenting,Music,"Tired of worrying about what your kids eat at school? MyBentos has the solution! Fresh, Hot, Nutritious Meals, prepared just for kids and delivered right to their school. 

Try it for FREE and see why busy parents entrust us with their child's school nutrition needs! 

Claim your free trial and give your child a meal they’ll love—and you’ll feel good about!",Book a Free Lunch Trial Now,Book Now,Reel,"Parents 6-8 years, Parents 9-12 years","High Value Goods, HNWI",Both,Masjid Banda (3m),8,"1,200.00","1,135.00",9,126.11,7,,,,
11/3/24,MyBentos,Meta,Lunch Trial,Oct 26 MyBentos Trial,Oct 26 KP RB,Oct 26 Reel v2,Smart Parenting,Music,"Tired of worrying about what your kids eat at school? MyBentos has the solution! Fresh, Hot, Nutritious Meals, prepared just for kids and delivered right to their school. 

Try it for FREE and see why busy parents entrust us with their child's school nutrition needs! 

Claim your free trial and give your child a meal they’ll love—and you’ll feel good about!",Book a Free Lunch Trial Now,Book Now,Reel,"Parents 6-8 years, Parents 9-12 years","High Value Goods, HNWI",Both,Masjid Banda (3m),9,"1,200.00","1,233.00",12,102.75,9,,,,
11/4/24,MyBentos,Meta,Lunch Trial,Oct 26 MyBentos Trial,Oct 26 KP RB,Oct 26 Reel v2,Smart Parenting,Music,"Tired of worrying about what your kids eat at school? MyBentos has the solution! Fresh, Hot, Nutritious Meals, prepared just for kids and delivered right to their school. 

Try it for FREE and see why busy parents entrust us with their child's school nutrition needs! 

Claim your free trial and give your child a meal they’ll love—and you’ll feel good about!",Book a Free Lunch Trial Now,Book Now,Reel,"Parents 6-8 years, Parents 9-12 years","High Value Goods, HNWI",Both,Masjid Banda (3m),10,"1,200.00","1,209.00",15,80.6,9,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
