Date,Partner,Channel,Product,Campaign,Adset,Ad,Theme,Script,Primary Description,Cta Headline,Cta Button,Adtype,Primary,Secondary,Genders,Locations,Ad Duration,Budget,Spend,Leads,Cost Per Lead,Goals,Link Click Conversion Rate,Hold Rate,Hook Rate,Quality Rating
2024-11-02,Luxofy,Meta,Azul,28th October Tailored Leads,Oct 28 T1T2 North RA HP,Azul v1,Serene Luxury Living,"Escape to Azul Estilo—
your rare, private sanctuary 
nestled in the heart of the Himalayas


Experience the height of luxury, 
with every detail 
crafted to blend elegance 
and nature.


Opportunities like this vanish fast—
secure Himachal’s most exclusive 4BHK villa before it’s gone","Your ultimate Himachal retreat awaits. Azul Estilo is the most exclusive luxury chalet in Kasauli, sought after by elite weekenders from Delhi and Chandigarh. Now is the time to own your piece of paradise.

Book a Site Visit Today",Azul is Your Awaited Ultra-Luxury Home in Kasauli,Learn More,Reel,"99acres, Real Estate Appraisal, Omniyat",High Value Goods,Both,"Kanpur (9 mi), Manesar (7 mi), Sector 74A (7 mi), Knowledge Park (10 mi), Palam (10 mi), Chandigarh (10 mi), Ludhiana (10 mi), Jalandhar (10 mi), Amritsar (10 mi)",5.0,250,0.0,0.0,0.0,0.0,,,,
2024-11-02,Luxofy,Meta,Azul,28th October Tailored Leads,Oct 28 T1T2 North PP HNWI,Azul v1,Serene Luxury Living,"Escape to Azul Estilo—
your rare, private sanctuary 
nestled in the heart of the Himalayas


Experience the height of luxury, 
with every detail 
crafted to blend elegance 
and nature.


Opportunities like this vanish fast—
secure Himachal’s most exclusive 4BHK villa before it’s gone","Your ultimate Himachal retreat awaits. Azul Estilo is the most exclusive luxury chalet in Kasauli, sought after by elite weekenders from Delhi and Chandigarh. Now is the time to own your piece of paradise.

Book a Site Visit Today",Azul is Your Awaited Ultra-Luxury Home in Kasauli,Learn More,Reel,"DAMAC Properties, Nakheel Properties, Private Property",HNWI,Both,"Kanpur (9 mi), Manesar (7 mi), Sector 74A (7 mi), Knowledge Park (10 mi), Palam (10 mi), Chandigarh (10 mi), Ludhiana (10 mi), Jalandhar (10 mi), Amritsar (10 mi)",5.0,250,0.0,0.0,0.0,2.0,,,,
2024-11-02,Luxofy,Meta,Goa Villas,28th October Tailored Leads,Oct 28 Metro West PP HNWI,Goa Villas v1 PT,Goa's Finest Living,"Own a Villa in the Beautiful Goa, While sitting back and enjoying 1.75 Lakhs Rent per Month. 

Here is your path for owning the ultimate holiday home! Luxofy helps you turn your Goa getaway into a wealth-generating asset. Want a property that mirrors your success? 

Guirim offers exclusivity and innovation. Invest around Candolim, offering long-term financial returns. You could own at Parra, blending timeless elegance and modern luxury. Looking for sophistication and comfort.

So, Why just visit when you can own your dream home?
","Your ultimate Holiday home awaits. Luxofy offers most exclusive luxury villas in the serene setting of nature's Goa., Sought after by elite weekenders from around India. Now is the time to own your piece of paradise.

Book a Site Visit Today",Own Ultra Luxury Holiday Homes in the nature's Goa,Learn More,Reel,"Dubai Properties Group,Omniyat, Property Investment Club",HNWI,Both,"Bandra (5 mi), Whitefields (5 mi), Manikonda (7 mi), Vikaspuri (7 mi), Sainik Farms (8 mi), Sector 75A (8 mi)",5.0,250,0.0,0.0,0.0,0.0,,,,
2024-11-02,Luxofy,Meta,Goa Villas,28th October Tailored Leads,Oct 28 Metro West RA HP,Goa Villas v1 PT,Goa's Finest Living,"Own a Villa in the Beautiful Goa, While sitting back and enjoying 1.75 Lakhs Rent per Month. 

Here is your path for owning the ultimate holiday home! Luxofy helps you turn your Goa getaway into a wealth-generating asset. Want a property that mirrors your success? 

Guirim offers exclusivity and innovation. Invest around Candolim, offering long-term financial returns. You could own at Parra, blending timeless elegance and modern luxury. Looking for sophistication and comfort.

So, Why just visit when you can own your dream home?
","Your ultimate Holiday home awaits. Luxofy offers most exclusive luxury villas in the serene setting of nature's Goa., Sought after by elite weekenders from around India. Now is the time to own your piece of paradise.

Book a Site Visit Today",Own Ultra Luxury Holiday Homes in the nature's Goa,Learn More,Reel,"Aldar Properties, Emaar Properties, Real Estate Appraisal",High Value Goods,Both,"Bandra (5 mi), Whitefields (5 mi), Manikonda (7 mi), Vikaspuri (7 mi), Sainik Farms (8 mi), Sector 75A (8 mi)",5.0,250,0.0,0.0,0.0,0.0,,,,
2024-11-02,Luxofy,Meta,Azul,28th October Tailored Leads,Oct 28 T1T2 North RA HP,Azul v2,Fast Dont Miss,"Escape to Azul Estilo—
your rare, private sanctuary 
nestled in the heart of the Himalayas


Experience the height of luxury, 
with every detail 
crafted to blend elegance 
and nature.


Opportunities like this vanish fast—
secure Himachal’s most exclusive 4BHK villa before it’s gone","Your ultimate Himachal retreat awaits. Azul Estilo is the most exclusive luxury chalet in Kasauli, sought after by elite weekenders from Delhi and Chandigarh. Now is the time to own your piece of paradise.

Book a Site Visit Today",Azul is Your Awaited Ultra-Luxury Home in Kasauli,Learn More,Reel,"99acres, Real Estate Appraisal, Omniyat",High Value Goods,Both,"Kanpur (9 mi), Manesar (7 mi), Sector 74A (7 mi), Knowledge Park (10 mi), Palam (10 mi), Chandigarh (10 mi), Ludhiana (10 mi), Jalandhar (10 mi), Amritsar (10 mi)",5.0,250,0.0,0.0,0.0,1.0,,,,
2024-11-02,Luxofy,Meta,Azul,28th October Tailored Leads,Oct 28 T1T2 North PP HNWI,Azul v2,Fast Dont Miss,"Escape to Azul Estilo—
your rare, private sanctuary 
nestled in the heart of the Himalayas


Experience the height of luxury, 
with every detail 
crafted to blend elegance 
and nature.


Opportunities like this vanish fast—
secure Himachal’s most exclusive 4BHK villa before it’s gone","Your ultimate Himachal retreat awaits. Azul Estilo is the most exclusive luxury chalet in Kasauli, sought after by elite weekenders from Delhi and Chandigarh. Now is the time to own your piece of paradise.

Book a Site Visit Today",Azul is Your Awaited Ultra-Luxury Home in Kasauli,Learn More,Reel,"DAMAC Properties, Nakheel Properties, Private Property",HNWI,Both,"Kanpur (9 mi), Manesar (7 mi), Sector 74A (7 mi), Knowledge Park (10 mi), Palam (10 mi), Chandigarh (10 mi), Ludhiana (10 mi), Jalandhar (10 mi), Amritsar (10 mi)",5.0,250,0.0,0.0,0.0,0.0,,,,
2024-11-02,Luxofy,Meta,Goa Villas,28th October Tailored Leads,Oct 28 Metro West PP HNWI,Goa Villas v1 Emojis,Goa's Finest Living,"Own a Villa in the Beautiful Goa, While sitting back and enjoying 1.75 Lakhs Rent per Month. 

Here is your path for owning the ultimate holiday home! Luxofy helps you turn your Goa getaway into a wealth-generating asset. Want a property that mirrors your success? 

Guirim offers exclusivity and innovation. Invest around Candolim, offering long-term financial returns. You could own at Parra, blending timeless elegance and modern luxury. Looking for sophistication and comfort.

So, Why just visit when you can own your dream home?
","___ Your Dream Holiday Home Awaits! ___

Indulge in unparalleled luxury with Luxofy’s exclusive villas in breathtaking Goa. __ Join the elite weekenders and own your piece of paradise! ___ Don’t miss out on this chance to elevate your lifestyle and create unforgettable memories! __ Your luxurious escape is just a heartbeat away. ____",Own Ultra Luxury Holiday Homes in the nature's Goa,Learn More,Reel,"Dubai Properties Group,Omniyat, Property Investment Club",HNWI,Both,"Bandra (5 mi), Whitefields (5 mi), Manikonda (7 mi), Vikaspuri (7 mi), Sainik Farms (8 mi), Sector 75A (8 mi)",5.0,250,0.0,0.0,0.0,1.0,,,,
2024-11-02,Luxofy,Meta,Goa Villas,28th October Tailored Leads,Oct 28 Metro West RA HP,Goa Villas v1 Emojis,Goa's Finest Living,"Own a Villa in the Beautiful Goa, While sitting back and enjoying 1.75 Lakhs Rent per Month. 

Here is your path for owning the ultimate holiday home! Luxofy helps you turn your Goa getaway into a wealth-generating asset. Want a property that mirrors your success? 

Guirim offers exclusivity and innovation. Invest around Candolim, offering long-term financial returns. You could own at Parra, blending timeless elegance and modern luxury. Looking for sophistication and comfort.

So, Why just visit when you can own your dream home?
","___ Your Dream Holiday Home Awaits! ___

Indulge in unparalleled luxury with Luxofy’s exclusive villas in breathtaking Goa. __ Join the elite weekenders and own your piece of paradise! ___ Don’t miss out on this chance to elevate your lifestyle and create unforgettable memories! __ Your luxurious escape is just a heartbeat away. ____",Own Ultra Luxury Holiday Homes in the nature's Goa,Learn More,Reel,"Aldar Properties, Emaar Properties, Real Estate Appraisal",High Value Goods,Both,"Bandra (5 mi), Whitefields (5 mi), Manikonda (7 mi), Vikaspuri (7 mi), Sainik Farms (8 mi), Sector 75A (8 mi)",5.0,250,0.0,0.0,0.0,0.0,,,,
2024-11-02,Luxofy,Meta,Goa Villas,28th October Tailored Leads,Oct 29 Metro West RA HP,Goa Villas v2 PT,,,,,Learn More,Reel,"Aldar Properties, Emaar Properties, Real Estate Appraisal",High Value Goods,Both,"Bandra (5 mi), Whitefields (5 mi), Manikonda (7 mi), Vikaspuri (7 mi), Sainik Farms (8 mi), Sector 75A (8 mi)",5.0,250,0.0,0.0,0.0,0.0,,,,
2024-11-02,Luxofy,Meta,Goa Villas,28th October Tailored Leads,Oct 29 Metro West RA HP,Goa Villas v2 Emojis,,,,,Learn More,Reel,"Aldar Properties, Emaar Properties, Real Estate Appraisal",High Value Goods,Both,"Bandra (5 mi), Whitefields (5 mi), Manikonda (7 mi), Vikaspuri (7 mi), Sainik Farms (8 mi), Sector 75A (8 mi)",5.0,250,0.0,0.0,0.0,0.0,,,,
2024-11-02,Luxofy,Meta,Goa Villas,28th October Tailored Leads,Oct 29 Metro West PP HNWI,Goa Villas v2 PT,,,,,Learn More,Reel,"Dubai Properties Group,Omniyat, Property Investment Club",HNWI,Both,"Bandra (5 mi), Whitefields (5 mi), Manikonda (7 mi), Vikaspuri (7 mi), Sainik Farms (8 mi), Sector 75A (8 mi)",5.0,250,0.0,0.0,0.0,3.0,,,,
2024-11-02,Luxofy,Meta,Goa Villas,28th October Tailored Leads,Oct 29 Metro West PP HNWI,Goa Villas v2 Emojis,,,,,Learn More,Reel,"Dubai Properties Group,Omniyat, Property Investment Club",HNWI,Both,"Bandra (5 mi), Whitefields (5 mi), Manikonda (7 mi), Vikaspuri (7 mi), Sainik Farms (8 mi), Sector 75A (8 mi)",5.0,250,0.0,0.0,0.0,0.0,,,,
2024-10-31,Luxofy,Meta,"Azul, azalea and casa",30 Oct Tailored leads Diwali Campaign,30 Oct Diwali campaign Ad Set,30 Oct Diwali Ad,,,,,,Reel,"High Value Goods, Owner and Founder, Owner and CEO, HNWI","Real Estate Investment Club, Yacht Club",Both,"Golf Course Road, Gurugram, Haryana, India (17km), Ludhiana, Punjab region (17km), Noida Sector 104 (17km), Punjabi Bagh, Sadashiv Nagar",1.0,4000,4416.0,3.0,1472.0,0.0,,,,
2024-11-01,Luxofy,Meta,"Azul, azalea and casa",30 Oct Tailored leads Diwali Campaign,30 Oct Diwali campaign Ad Set,30 Oct Diwali Ad,,,,,,Reel,"High Value Goods, Owner and Founder, Owner and CEO, HNWI","Real Estate Investment Club, Yacht Club",Both,"Golf Course Road, Gurugram, Haryana, India (17km), Ludhiana, Punjab region (17km), Noida Sector 104 (17km), Punjabi Bagh, Sadashiv Nagar",2.0,4000,3612.0,3.0,1204.0,0.0,,,,
2024-11-02,Luxofy,Meta,"Azul, azalea and casa",30 Oct Tailored leads Diwali Campaign,30 Oct Diwali campaign Ad Set,30 Oct Diwali Ad,,,,,,Reel,"High Value Goods, Owner and Founder, Owner and CEO, HNWI","Real Estate Investment Club, Yacht Club",Both,"Golf Course Road, Gurugram, Haryana, India (17km), Ludhiana, Punjab region (17km), Noida Sector 104 (17km), Punjabi Bagh, Sadashiv Nagar",3.0,4000,1544.0,2.0,772.0,0.0,,,,
2024-10-26,MyBentos,Meta,Lunch Trial,Oct 26 MyBentos Trial,Oct 26 KP RB,Oct 26 Reel v2,Smart Parenting,Music,"Tired of worrying about what your kids eat at school? MyBentos has the solution! Fresh, Hot, Nutritious Meals, prepared just for kids and delivered right to their school. 

Try it for FREE and see why busy parents entrust us with their child's school nutrition needs! 

Claim your free trial and give your child a meal they’ll love—and you’ll feel good about!",Book a Free Lunch Trial Now,Book Now,Reel,"Parents 6-8 years, Parents 9-12 years","High Value Goods, HNWI",Both,Masjid Banda (7m),1.0,800,487.58,8.0,60.95,4.0,,,,
2024-10-27,MyBentos,Meta,Lunch Trial,Oct 26 MyBentos Trial,Oct 26 KP RB,Oct 26 Reel v2,Smart Parenting,Music,"Tired of worrying about what your kids eat at school? MyBentos has the solution! Fresh, Hot, Nutritious Meals, prepared just for kids and delivered right to their school. 

Try it for FREE and see why busy parents entrust us with their child's school nutrition needs! 

Claim your free trial and give your child a meal they’ll love—and you’ll feel good about!",Book a Free Lunch Trial Now,Book Now,Reel,"Parents 6-8 years, Parents 9-12 years","High Value Goods, HNWI",Both,Masjid Banda (7m),2.0,800,819.3,14.0,58.52,9.0,,,,
2024-10-28,MyBentos,Meta,Lunch Trial,Oct 26 MyBentos Trial,Oct 26 KP RB,Oct 26 Reel v2,Smart Parenting,Music,"Tired of worrying about what your kids eat at school? MyBentos has the solution! Fresh, Hot, Nutritious Meals, prepared just for kids and delivered right to their school. 

Try it for FREE and see why busy parents entrust us with their child's school nutrition needs! 

Claim your free trial and give your child a meal they’ll love—and you’ll feel good about!",Book a Free Lunch Trial Now,Book Now,Reel,"Parents 6-8 years, Parents 9-12 years","High Value Goods, HNWI",Both,Masjid Banda (7m),3.0,800,818.31,14.0,58.45,10.0,,,,
2024-10-29,MyBentos,Meta,Lunch Trial,Oct 26 MyBentos Trial,Oct 26 KP RB,Oct 26 Reel v2,Smart Parenting,Music,"Tired of worrying about what your kids eat at school? MyBentos has the solution! Fresh, Hot, Nutritious Meals, prepared just for kids and delivered right to their school. 

Try it for FREE and see why busy parents entrust us with their child's school nutrition needs! 

Claim your free trial and give your child a meal they’ll love—and you’ll feel good about!",Book a Free Lunch Trial Now,Book Now,Reel,"Parents 6-8 years, Parents 9-12 years","High Value Goods, HNWI",Both,Masjid Banda (7m),4.0,"1,200.00",1227.0,17.0,72.18,15.0,,,,
2024-10-30,MyBentos,Meta,Lunch Trial,Oct 26 MyBentos Trial,Oct 26 KP RB,Oct 26 Reel v2,Smart Parenting,Music,"Tired of worrying about what your kids eat at school? MyBentos has the solution! Fresh, Hot, Nutritious Meals, prepared just for kids and delivered right to their school. 

Try it for FREE and see why busy parents entrust us with their child's school nutrition needs! 

Claim your free trial and give your child a meal they’ll love—and you’ll feel good about!",Book a Free Lunch Trial Now,Book Now,Reel,"Parents 6-8 years, Parents 9-12 years","High Value Goods, HNWI",Both,Masjid Banda (2m),5.0,"1,200.00",1322.0,20.0,66.1,16.0,,,,
2024-10-31,MyBentos,Meta,Lunch Trial,Oct 26 MyBentos Trial,Oct 26 KP RB,Oct 26 Reel v2,Smart Parenting,Music,"Tired of worrying about what your kids eat at school? MyBentos has the solution! Fresh, Hot, Nutritious Meals, prepared just for kids and delivered right to their school. 

Try it for FREE and see why busy parents entrust us with their child's school nutrition needs! 

Claim your free trial and give your child a meal they’ll love—and you’ll feel good about!",Book a Free Lunch Trial Now,Book Now,Reel,"Parents 6-8 years, Parents 9-12 years","High Value Goods, HNWI",Both,Masjid Banda (3m),6.0,350,564.0,12.0,47.0,8.0,,,,
2024-11-01,MyBentos,Meta,Lunch Trial,Oct 26 MyBentos Trial,Oct 26 KP RB,Oct 26 Reel v2,Smart Parenting,Music,"Tired of worrying about what your kids eat at school? MyBentos has the solution! Fresh, Hot, Nutritious Meals, prepared just for kids and delivered right to their school. 

Try it for FREE and see why busy parents entrust us with their child's school nutrition needs! 

Claim your free trial and give your child a meal they’ll love—and you’ll feel good about!",Book a Free Lunch Trial Now,Book Now,Reel,"Parents 6-8 years, Parents 9-12 years","High Value Goods, HNWI",Both,Masjid Banda (3m),7.0,"1,200.00",826.0,8.0,103.25,5.0,,,,
2024-11-02,MyBentos,Meta,Lunch Trial,Oct 26 MyBentos Trial,Oct 26 KP RB,Oct 26 Reel v2,Smart Parenting,Music,"Tired of worrying about what your kids eat at school? MyBentos has the solution! Fresh, Hot, Nutritious Meals, prepared just for kids and delivered right to their school. 

Try it for FREE and see why busy parents entrust us with their child's school nutrition needs! 

Claim your free trial and give your child a meal they’ll love—and you’ll feel good about!",Book a Free Lunch Trial Now,Book Now,Reel,"Parents 6-8 years, Parents 9-12 years","High Value Goods, HNWI",Both,Masjid Banda (3m),8.0,"1,200.00",1135.0,9.0,126.11,7.0,,,,
2024-11-03,MyBentos,Meta,Lunch Trial,Oct 26 MyBentos Trial,Oct 26 KP RB,Oct 26 Reel v2,Smart Parenting,Music,"Tired of worrying about what your kids eat at school? MyBentos has the solution! Fresh, Hot, Nutritious Meals, prepared just for kids and delivered right to their school. 

Try it for FREE and see why busy parents entrust us with their child's school nutrition needs! 

Claim your free trial and give your child a meal they’ll love—and you’ll feel good about!",Book a Free Lunch Trial Now,Book Now,Reel,"Parents 6-8 years, Parents 9-12 years","High Value Goods, HNWI",Both,Masjid Banda (3m),9.0,"1,200.00",1233.0,12.0,102.75,9.0,,,,
2024-11-04,MyBentos,Meta,Lunch Trial,Oct 26 MyBentos Trial,Oct 26 KP RB,Oct 26 Reel v2,Smart Parenting,Music,"Tired of worrying about what your kids eat at school? MyBentos has the solution! Fresh, Hot, Nutritious Meals, prepared just for kids and delivered right to their school. 

Try it for FREE and see why busy parents entrust us with their child's school nutrition needs! 

Claim your free trial and give your child a meal they’ll love—and you’ll feel good about!",Book a Free Lunch Trial Now,Book Now,Reel,"Parents 6-8 years, Parents 9-12 years","High Value Goods, HNWI",Both,Masjid Banda (3m),10.0,"1,200.00",1209.0,15.0,80.6,9.0,,,,
